Count,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
938,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,10,0,0,0,1000,0,0,0,100,0,-50,0,0,0,0,0,-10,-30,0,10,0,-1000,0,0,0,0,-10,0,0,0,0,-100,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,50,0,1,31.18
939,0,0,0,0,0,0,0,0,0,10,-30,0,0,0,0,0,10,0,0,100,0,0,0,0,-10,-1000,0,0,0,0,0,30,0,-10,0,0,0,0,10,1000,0,0,0,0,0,50,0,0,-50,0,0,0,0,0,0,0,0,-35,0,0,0,0,-100,0,0,0.09
940,0,0,0,0,0,0,0,0,0,-10,0,100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0,-50,0,0,0,0,10,0,0,1000,-30,0,0,0,0,0,0,0,0,-100,0,0,0,-35,-10,0,0,0,35,0,-1000,0,0,0,1,-10.47
941,0,0,100,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,50,0,0,-100,0,0,0,10,0,-50,-10,0,0,0,0,0,0,0,0,10,0,0,1000,0,0,0,0,10,0,0,0,0,35,0,0,0,0,-10,0,0,0,30,0,0,0,0,-35,0,16.95
942,0,0,0,-30,0,0,0,0,100,0,0,0,0,0,1000,0,10,0,-35,0,0,-10,10,0,0,0,0,0,0,0,0,0,30,10,0,-1000,0,0,0,0,50,0,0,-10,0,0,-50,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.14
943,0,0,0,1000,-100,0,0,0,100,0,0,-35,0,50,0,30,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,0,0,-10,-50,10,0,0,10,0,0,0,0,0,0,0,-1000,0,0,0,0,1,-7.32
944,0,35,0,1000,0,-35,0,0,0,0,100,0,0,0,0,0,0,0,-10,0,0,0,0,-10,0,-30,0,0,0,0,0,10,0,0,0,0,0,10,-1000,0,0,0,0,0,0,0,10,-50,0,30,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,-4.53
945,0,0,0,0,0,0,0,0,-1000,0,-35,0,35,0,0,0,30,0,100,0,-30,0,0,-10,10,-100,1000,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-10,0,0,0,0,0,0,-50,0,0,0,1,-16.34
946,0,0,-50,0,0,35,-100,-1000,0,0,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,-30,0,-10,0,0,0,0,0,10,0,0,1000,0,0,0,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2.08
947,0,0,0,0,0,0,0,0,0,0,0,-30,-10,0,0,0,-50,0,-100,0,0,0,0,0,0,0,0,100,0,50,0,0,0,0,0,0,-10,0,0,0,0,35,10,0,0,0,0,30,10,0,0,0,-35,1000,0,0,0,-1000,0,0,0,0,0,0,0,0.09
948,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,10,0,0,0,10,0,0,-10,0,0,0,0,0,10,0,-10,0,0,0,0,0,0,0,30,-30,0,0,0,0,0,0,0,-1000,-35,0,0,100,0,0,0,0,-50,0,0,1000,35,0,0,0,1,-9.34
949,0,1000,0,0,0,0,0,0,0,0,0,0,0,-100,0,100,0,0,10,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,-10,0,0,0,10,0,35,10,-35,-30,0,0,0,0,30,0,0,0,0,0,-1000,0,1,21.02
950,0,0,0,0,0,0,0,0,0,0,100,-10,0,0,0,0,10,0,0,0,0,0,0,30,0,0,10,50,-1000,0,0,0,0,0,0,-100,0,0,0,0,10,0,0,0,0,0,-30,35,0,0,-10,0,0,0,0,1000,0,0,0,0,0,-35,0,0,0,0.71
951,0,0,0,0,0,0,0,0,0,-50,35,0,0,0,0,0,100,30,0,-30,0,0,0,-1000,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,10,-100,0,0,0,0,0,0,0,10,-10,0,-35,1000,0,0,0,0,0,1,-19.89
952,0,1000,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,10,0,-30,0,0,0,10,-100,0,10,50,0,0,0,0,0,35,0,0,0,0,0,0,0,0,-10,-1000,-35,0,0,-50,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-13.46
953,0,0,50,0,0,0,0,0,-10,0,0,0,-35,-1000,-50,0,30,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,10,-30,0,0,0,0,0,0,35,0,0,0,0,0,1000,100,0,0,0,10,0,0,-100,0,0,0,0,0,0,0,1,23.15
954,1000,0,0,0,0,0,0,50,100,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,30,35,-10,0,0,0,0,0,10,0,0,-30,0,0,0,0,0,0,0,10,0,0,-35,0,0,0,0,-1000,10,0,0,0,0,0,-100,0,0,0,0,0,0,1,6.97
955,0,0,0,0,0,0,0,0,0,0,10,0,-50,0,0,0,0,0,10,0,0,0,0,1000,0,0,0,0,0,0,10,35,0,0,0,0,-35,0,0,-30,0,100,-10,0,0,0,0,0,0,30,0,50,-1000,0,0,0,0,0,-100,0,0,0,0,0,0,22.69
956,0,0,-100,0,0,0,0,-35,-1000,-10,0,0,0,0,0,0,0,10,10,30,0,-10,0,0,0,0,0,0,0,0,0,-30,0,0,0,0,0,0,0,1000,0,0,0,0,10,50,-50,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-18.14
957,-50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,-10,30,0,0,10,10,0,0,0,1000,0,0,0,10,0,0,-100,0,35,-30,-10,0,0,0,0,0,0,100,-1000,0,0,0,0,0,0,0,0,0,0,0,0,1,-16.28
958,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,10,-100,0,0,0,-10,30,0,0,0,0,-10,0,0,10,0,0,-50,0,0,0,0,50,0,0,0,10,0,0,35,-1000,0,0,0,0,0,-35,0,0,0,0,0,0,-6.31
959,-1000,0,0,0,0,0,0,0,0,0,0,-10,10,0,0,0,0,0,0,0,-35,30,0,0,0,0,0,0,0,100,0,0,0,0,0,-100,0,0,0,1000,0,0,0,10,0,-50,0,0,-30,0,0,0,0,0,-10,50,0,0,0,0,0,0,0,35,1,-3.16
960,0,0,0,0,-35,0,0,0,0,0,0,-100,0,0,0,-10,10,10,0,0,0,0,0,0,0,-30,0,0,0,-1000,0,0,0,0,10,0,0,0,-50,0,0,0,0,0,50,0,0,-10,0,0,0,35,0,0,0,0,0,0,1000,0,0,0,30,0,1,-17.91
961,0,0,1000,0,0,0,-30,0,0,-10,0,100,0,0,0,0,0,0,0,0,0,35,0,0,0,-50,0,0,0,0,0,-35,-1000,0,0,0,-10,0,10,0,50,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
962,0,-100,0,0,0,0,0,0,0,0,0,50,0,0,1000,0,30,0,-30,10,0,0,0,0,0,0,0,0,0,-10,10,-35,0,0,0,0,0,0,0,0,0,100,10,0,0,-50,0,0,0,0,-1000,0,0,0,0,0,35,0,0,0,0,0,0,0,0,19.46
963,0,-35,0,0,0,1000,30,-100,0,0,0,-50,0,-10,0,0,0,0,-30,0,0,-10,0,0,0,0,0,0,0,0,0,50,0,0,100,0,0,0,0,0,0,10,10,0,0,0,35,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,17.69
964,0,0,0,100,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,-100,0,0,0,0,-35,0,0,0,0,0,-10,0,-50,0,0,-1000,0,10,0,0,-30,0,0,0,0,30,10,-10,0,0,0,0,1000,0,0,0,0,-19.28
965,1000,0,0,-30,0,0,0,0,0,50,0,0,0,10,0,0,0,0,30,0,0,0,100,-100,10,0,0,0,0,0,0,-10,0,-50,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1000,0,0,0,0,35,0,0,0,0,12.77
966,50,0,0,0,-35,0,-30,0,0,0,-10,0,0,-1000,0,0,0,0,0,0,0,0,100,0,10,-10,1000,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,35,0,0,0,0,-50,0,0,0,0,0,0,0,0,-9.07
967,0,0,0,0,0,0,0,0,50,0,10,100,-35,0,0,10,-100,0,0,-30,10,0,0,0,-1000,0,0,0,35,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,-10,0,-50,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,-16.9
968,0,0,0,0,50,0,0,0,35,0,-100,-10,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,-35,0,0,0,0,0,100,0,0,10,0,0,10,0,10,-10,0,0,0,0,0,0,0,0,-30,0,0,0,1000,0,-50,0,0,0,0,0,0,0,0,-1.19
969,0,0,0,0,0,0,0,0,-1000,0,-35,0,-10,-100,0,0,35,0,0,0,0,0,0,10,0,1000,0,10,0,30,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,0,0,0,10,100,0,0,0,0,0,0,50,1,25.23
970,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-100,0,0,0,-35,0,1000,0,0,10,0,0,0,0,30,10,0,-10,0,-50,0,0,35,0,0,10,0,0,0,0,0,0,0,0,0,-1000,0,100,0,0,0,0,0,0,1,34.51
971,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,-10,0,0,0,50,10,10,-35,0,0,0,0,30,0,0,0,0,0,35,0,0,0,0,-10,0,0,1000,0,0,0,-50,0,-100,-1000,0,0,0,0,0,0,0,0,0,0,-30,1,-20.79
972,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,1000,0,0,-10,10,0,0,0,0,0,0,0,10,-1000,0,0,0,-100,35,0,0,10,0,0,0,0,30,0,-35,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,1,-7.66
973,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-10,0,0,0,1000,10,-1000,-100,0,-30,0,0,0,0,-50,0,30,0,0,0,50,0,0,0,-35,0,35,0,0,0,8.12
974,-50,-30,0,0,0,0,0,0,0,0,0,50,0,0,0,0,100,0,0,-10,0,0,0,0,0,0,-100,-35,0,0,0,0,0,0,0,0,30,10,0,10,-10,0,10,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,70.55
975,0,0,0,1000,0,0,0,0,0,0,0,0,0,-35,0,0,10,0,0,0,-50,0,0,0,0,-1000,-30,30,0,0,10,0,0,0,0,0,-100,0,0,100,0,-10,0,35,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,18.35
976,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,10,0,0,0,0,-35,0,0,0,0,10,0,0,50,0,-30,0,0,-10,0,100,30,0,0,0,0,0,0,0,0,0,-10,0,-1000,0,0,10,0,0,0,-100,0,-50,0,0,0,0,0,0,1,8.35
977,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,100,0,0,-35,0,0,0,0,0,0,10,0,0,0,0,30,0,0,-10,10,0,-100,0,0,0,0,0,0,50,0,0,0,0,0,-10,0,0,0,-50,0,1000,0,-30,1,-0.78
978,0,0,0,-1000,0,-30,0,-50,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,35,0,0,0,0,-10,0,-10,10,0,0,0,0,0,0,0,10,0,0,-35,0,0,100,0,0,0,0,0,0,0,-100,0,0,0,0,0,1000,0,0,1,63.71
979,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,-1000,0,0,35,-10,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,-100,0,100,0,-30,10,0,0,50,1000,0,10,0,0,0,0,-50,0,0,0,-35,0,0,-13.96
980,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,10,0,0,0,0,0,1000,-35,-10,10,0,0,50,0,0,-30,0,0,0,0,-10,0,0,35,0,0,0,0,0,10,0,0,0,0,-1000,0,0,0,0,0,0,100,0,0,0,0,-50,1,-2.81
981,0,0,0,0,0,0,0,0,0,-35,0,0,-30,0,0,100,-10,0,0,1000,30,0,0,-1000,-100,0,-50,50,0,0,0,0,0,0,0,0,0,0,35,0,-10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56
982,0,0,0,0,0,30,-35,0,10,0,0,0,0,0,-50,0,0,0,0,100,0,0,0,-30,-10,1000,0,0,0,0,0,-10,0,0,0,35,0,0,0,0,0,0,10,0,0,-1000,0,0,0,0,10,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,6.78
983,0,0,-100,0,0,0,0,0,0,0,100,-10,0,50,0,0,-30,0,0,-35,0,0,0,10,0,0,0,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,35,0,1000,0,0,0,0,-50,0,-10,0,0,0,0,0,0,0,0,-1000,0,18.67
984,0,0,0,0,0,0,0,0,0,35,1000,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-10,10,0,0,0,-35,10,0,-50,-100,0,0,0,0,10,0,-30,0,0,0,0,-1000,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0.15
985,100,-50,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-1000,0,0,0,0,0,0,30,0,0,0,0,0,-100,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,35,1000,0,0,-30,0,0,1,-5.45
986,0,0,0,0,0,0,0,0,10,0,100,0,0,-35,0,0,30,-50,0,50,0,0,0,-10,-10,0,0,0,0,0,0,-30,0,0,0,10,0,0,0,0,-100,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,35,1,74.54
987,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,-30,0,0,30,0,0,0,0,-50,0,0,0,50,0,0,0,100,0,-10,0,10,0,0,0,0,10,0,0,0,0,35,-35,0,10,0,0,0,0,0,0,-100,0,0,0,-1000,0,0,0,0,0,-2.37
988,0,0,50,0,0,0,0,0,0,0,10,0,0,-10,-100,0,0,-1000,0,0,0,-35,100,0,10,0,0,0,0,30,0,0,0,0,0,0,1000,-30,35,0,0,0,-10,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.57
989,0,0,0,0,0,0,0,0,0,1000,35,-35,-10,0,0,-30,0,0,-10,0,0,0,10,0,-1000,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,-50,0,0,0,0,100,0,0,-100,0,0,0,0,-11.28
990,0,0,0,0,0,0,0,-50,0,0,0,1000,0,0,10,0,0,0,0,0,0,35,10,0,0,0,0,0,0,0,-10,-1000,100,0,0,0,-35,0,10,0,0,-100,-30,0,-10,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24
991,0,0,0,100,0,0,0,0,0,0,0,10,-10,0,0,0,0,0,0,0,-100,0,0,0,35,0,0,30,0,10,0,0,0,1000,0,0,0,0,0,0,0,10,-10,0,0,0,0,0,0,50,0,-50,0,0,-1000,0,0,0,0,-35,0,0,0,0,0,0
992,0,0,1000,0,0,0,0,-100,0,-30,30,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,35,0,0,0,0,0,0,-50,0,-10,0,0,0,0,0,10,100,0,0,0,0,0,50,-10,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,1,-24.68
993,0,-30,0,0,0,0,0,0,50,0,0,35,10,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,1000,10,-1000,0,0,0,0,100,0,0,0,0,30,10,0,0,-10,0,0,-50,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.58
994,0,0,0,-100,0,0,0,0,0,0,-1000,0,0,0,-10,0,0,0,0,-50,0,0,10,0,-10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,100,0,0,0,-30,0,0,35,10,0,0,0,50,0,0,0,0,-35,0,0,0,0,0,-4.63
995,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,10,-100,0,0,50,0,0,0,-30,0,-35,-1000,10,0,0,100,0,0,0,0,0,0,0,-10,0,0,10,0,0,0,0,0,30,0,0,0,35,0,0,0,-50,0,0,0,4.25
996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,10,10,0,0,0,0,-100,0,0,0,0,10,-35,0,-1000,35,100,0,0,0,0,0,0,0,0,0,-10,0,30,0,-50,0,0,0,50,0,0,0,-30,1,-10.04
997,0,0,-100,0,0,0,0,0,-50,0,10,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,100,0,0,-30,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,-10,1000,0,0,0,0,30,10,0,0,-35,35,0,-1000,0,0,1,-3.78
998,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,10,0,0,0,-35,0,0,0,0,0,0,0,-100,0,0,10,0,0,0,1000,0,0,30,0,0,10,-30,-10,0,0,0,50,0,0,0,0,0,0,-10,0,0,0,-1000,35,0,0,0,0,0,0,1,-7.64
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-30,-1000,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,-50,0,0,0,30,35,0,10,0,0,-10,0,0,-10,0,0,10,-100,50,0,0,-35,0,0,0,0,0,78.32
1000,0,100,0,0,0,-35,0,0,30,0,0,35,0,0,0,0,10,0,-1000,-10,0,-100,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,50,0,0,0,1000,-10,0,0,0,0,0,0,-30,0,0,0,0,0,-4.22
1001,0,0,0,0,0,0,0,50,0,0,0,0,0,10,0,0,-100,0,0,100,0,0,0,-10,0,0,0,-10,-35,0,1000,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1000,0,0,0,10,0,0,0,-30,0,0,0,35,0,1,-12.66
1002,0,-50,0,-30,0,0,0,0,10,0,-10,0,0,-35,0,0,0,0,0,100,0,0,0,0,0,0,0,10,-10,0,1000,0,0,0,-100,0,0,0,0,0,0,-1000,0,0,50,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,-11.51
1003,0,0,0,0,0,-35,0,0,0,0,0,0,0,10,0,0,0,-1000,-10,0,0,30,0,0,-100,0,10,0,0,10,0,0,0,0,0,0,-10,35,-50,0,0,0,0,0,0,0,0,0,0,1000,100,0,0,0,0,0,0,0,-30,0,0,0,0,0,0,4.21
1004,0,0,-1000,0,-30,30,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,35,0,0,0,10,0,100,0,0,0,0,0,1000,0,-35,-50,0,0,0,0
1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,1000,0,0,0,0,0,30,0,0,0,0,0,0,10,0,35,0,-30,50,0,0,0,0,0,0,0,0,10,0,0,0,0,-1000,0,10,-10,0,0,0,0,0,-50,0,0,-100,-35,1,-31.3
1006,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-10,0,0,0,0,100,0,0,0,10,0,0,-30,0,0,0,0,-50,0,0,0,0,0,30,-10,0,0,0,-35,0,0,0,-1000,0,0,0,1000,0,50,0,0,0,0,0,0,0,0,0,-100,0,0
1007,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,-30,0,0,0,-35,0,0,-10,10,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,10,50,-100,100,-50,1000,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,35,0,0,0,1,10.04
1008,0,0,0,100,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-35,-100,0,0,0,0,0,0,10,-10,0,10,0,0,0,-50,0,0,0,10,0,0,-1000,0,0,-10,0,0,0,0,-30,0,0,0,30,0,9.13
1009,0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,1000,0,0,0,0,0,0,0,0,0,50,0,0,0,0,10,0,0,0,-1000,10,0,-10,0,0,0,0,0,0,0,35,10,0,30,0,-100,-35,0,0,100,1,-7.46
1010,-35,0,0,0,0,0,0,0,-10,0,-100,0,0,0,0,0,1000,50,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,-10,0,0,35,100,0,10,0,-1000,0,0,0,0,0,0,0,-30,0,0,0,0,30,0,0,0,1,11.65
1011,0,0,0,0,0,50,-50,0,35,-1000,-10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,10,0,100,10,0,0,0,0,0,0,-35,0,0,0,0,-30,0,10,0,0,0,-100,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,1,9.13
1012,35,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,10,-1000,0,0,30,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,50,10,0,0,0,0,-30,0,0,0,0,-10,0,-10,0,1000,0,0,0,0,0,0,0,-35,1,-14.11
1013,0,35,-1000,0,0,0,0,0,1000,0,0,0,0,30,0,0,0,0,0,100,0,0,-10,0,0,0,0,0,0,0,10,-10,0,0,0,0,0,0,0,-100,0,0,10,0,0,0,-50,0,0,0,50,0,0,0,0,-35,0,0,0,0,0,-30,0,0,0,16.8
1014,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1000,0,50,0,0,0,-50,0,-10,0,0,0,30,0,0,0,-35,0,0,-100,0,0,-1000,10,0,-10,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17
1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,35,-30,0,0,-10,100,0,0,10,0,0,-10,0,0,0,0,0,0,30,1000,10,0,-100,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,-35,0,1,21
1016,0,0,0,0,0,0,0,0,0,0,0,-100,0,-1000,0,0,0,0,0,-10,0,0,0,0,0,35,0,0,0,0,10,0,0,0,0,0,0,100,-50,-35,0,0,10,0,0,0,0,0,50,0,0,30,1000,0,-10,0,0,0,0,0,0,-30,0,0,0,84.52
1017,0,35,0,0,0,0,0,1000,0,30,50,-30,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,10,0,-100,10,0,0,0,0,-50,-1000,0,0,0,0,0,0,0,0,10,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.48
1018,0,0,0,0,0,0,0,0,-10,10,0,0,0,0,30,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,-10,-100,-30,0,0,100,10,10,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,-35,0,-1000,35,0,0,0,0,0,0,0,0,1,-0.09
1019,0,0,0,0,0,0,-30,0,0,0,-1000,0,0,0,0,30,0,0,10,0,35,10,-10,0,0,-50,0,0,0,0,0,0,0,0,0,0,1000,100,-10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,-35,0,0,0,-19.54
1020,0,0,30,0,0,0,0,0,10,0,0,0,0,0,0,0,-30,0,-100,35,0,0,0,0,0,10,-50,0,50,1000,0,0,0,0,0,0,0,0,0,-10,0,10,0,0,0,0,0,0,0,0,0,0,-35,0,100,0,0,0,0,0,0,0,-1000,0,0,7.85
1021,0,0,0,30,0,0,0,0,0,10,0,10,0,0,0,0,0,-50,0,0,0,-1000,-30,0,0,1000,0,0,0,0,0,0,0,0,-10,0,-10,0,0,0,0,0,0,0,0,10,0,-35,0,0,0,-100,0,35,0,0,0,0,0,0,50,0,0,0,1,-2.8
1022,0,0,0,-30,0,0,0,0,-50,1000,0,0,0,0,0,0,0,35,0,0,-1000,0,0,0,30,0,0,0,10,-35,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,10,0,10,0,0,0,-10,100,0,0,0,0,0,0,0,1,-16.31
1023,0,0,-100,0,0,0,-35,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,100,1000,0,0,0,0,10,0,0,0,0,0,0,-1000,-50,50,0,-10,0,-10,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,-30,1,-6.39
1024,0,0,0,-100,0,0,0,0,-1000,0,0,1000,-35,0,0,0,0,50,0,0,0,0,0,0,-10,0,0,-10,0,0,10,100,0,0,0,0,0,0,0,0,-50,10,0,0,30,0,0,0,0,35,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,1,-10.8
1025,0,0,0,0,0,0,0,0,-35,0,-50,0,0,0,0,0,0,-30,0,0,0,0,1000,-10,-1000,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,-100,0,0,10,10,10,0,50,0,0,0,0,100,0,0,0,-6.23
1026,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-1000,-100,0,0,-10,-30,10,0,-50,0,10,100,0,1000,0,0,0,0,50,0,0,0,0,30,0,0,0,0,0,0,0,0,1,-4.78
1027,0,-30,0,0,0,0,0,35,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-100,-1000,-10,0,0,0,0,0,100,0,0,0,-10,-35,0,0,0,-50,1000,0,0,0,0,0,0,0,0,0,0,0,10,50,0,0,30,0,0,0,0,0,0,0,0,28.72
1028,0,0,0,0,1000,0,0,0,0,0,0,0,35,0,0,0,-35,0,30,0,0,0,0,0,0,0,0,0,-10,0,-50,0,0,0,0,0,0,-1000,-10,100,-30,0,0,0,0,0,0,10,0,0,10,-100,0,0,0,0,50,0,0,0,0,0,0,0,0,-4.03
1029,0,0,-35,0,100,0,0,0,-30,0,-50,0,0,0,0,0,0,10,-1000,0,0,10,-10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,-10,0,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,1000,0,0
1030,0,1000,0,0,0,0,0,0,50,0,0,-35,0,0,0,0,0,0,0,35,10,0,0,10,0,0,-10,0,0,-10,-50,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,0,100,-1000,0,0,0,-14.95
1031,0,0,0,0,0,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,-35,0,0,0,50,0,0,0,0,10,0,0,0,0,-30,-1000,0,1000,-10,10,0,0,0,0,100,0,0,0,0,0,-10,-100,0,0,0,0,0,0,0,0,1,-4.05
1032,0,0,0,-35,30,0,0,35,0,-10,0,0,0,50,0,0,0,10,-100,0,0,-50,0,0,0,100,0,0,0,0,-10,0,10,-30,1000,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.62
